15,2652,26, 18.757534503936768
15,3447,33, 60.59408402442932
15,3657,33, 30.25544047355652
15,4316,41, 68.0876715183258
15,2903,30, 1.758673906326294
15,4091,37, 44.2514111995697
15,3517,31, 35.6310453414917
15,3436,30, 20.51295018196106
15,3323,32, 25.564773082733154
15,3266,31, 30.228160858154297
15,3204,36, 5.795527935028076
15,3383,33, 28.763270378112793
15,3228,32, 2.0968520641326904
15,2971,31, 42.487403869628906
15,2887,27, 24.973920106887817
15,2692,26, 21.18709945678711
15,3096,30, 24.741050243377686
15,3436,35, 3.9053540229797363
15,3660,36, 8.628818273544312
15,3273,32, 4.252994537353516
15,2456,23, 19.995267868041992
15,2838,31, 19.181866884231567
15,3489,34, 36.78582811355591
15,3763,37, 19.945945262908936
15,3117,28, 32.87689232826233
15,3048,29, 19.52014946937561
15,3263,31, 23.622278451919556
15,4034,38, 45.27337837219238
15,3853,38, 35.726704835891724
15,3899,39, 25.458791494369507
15,4097,37, 24.892313957214355
15,2999,30, 1.8579657077789307
15,4131,40, 17.027184009552002
15,2826,29, 19.925819635391235
15,3510,33, 2.5230283737182617
15,3444,34, 2.110201120376587
15,3607,34, 21.808754444122314
15,4100,41, 5.251070261001587
15,3351,32, 24.569541215896606
15,3009,27, 21.680392265319824
15,3809,35, 10.461119413375854
15,3385,36, 3.8533382415771484
15,3058,29, 17.42781138420105
15,2870,28, 1.9661822319030762
15,3086,30, 28.534672260284424
15,2793,27, 24.529820203781128
15,2922,27, 20.960946559906006
15,2078,22, 18.601052284240723
15,3937,38, 39.845242500305176
15,3523,33, 31.25487756729126
15,3299,33, 2.076643228530884
15,3338,31, 29.10781240463257
15,3284,32, 8.975426197052002
15,2055,19, 25.935056686401367
15,3447,33, 36.64667201042175
15,3619,36, 22.698283433914185
15,2719,27, 27.667598724365234
15,3402,33, 29.67779850959778
15,2859,29, 21.043225288391113
15,3930,37, 55.81784391403198
15,2895,29, 38.59716296195984
15,3000,30, 56.750067472457886
15,3009,31, 23.116312265396118
15,3776,37, 28.38675546646118
15,2511,23, 17.304073810577393
15,3709,35, 28.118969917297363
15,3343,31, 48.85501503944397
15,3709,35, 55.31080675125122
15,2814,28, 22.170919179916382
15,3684,35, 48.06885862350464
15,3393,32, 30.98348569869995
15,2963,28, 34.8715705871582
15,2428,24, 23.035334587097168
15,2222,24, 28.824748516082764
15,3385,31, 26.632519006729126
15,3427,33, 46.631491899490356
15,2716,25, 27.62176203727722
15,3729,37, 7.874650955200195
15,3340,34, 2.3606603145599365
15,3860,36, 31.49871587753296
15,4110,40, 57.09367084503174
15,3220,32, 23.275180101394653
15,2696,26, 2.217383861541748
15,4074,39, 32.99886131286621
15,3890,38, 30.7028911113739
15,3904,35, 41.293418645858765
15,3413,32, 21.613515377044678
15,2830,26, 21.009455680847168
15,2992,31, 39.57368564605713
15,3102,33, 26.42571234703064
15,2999,30, 40.083595275878906
15,3786,37, 63.25586652755737
15,3297,30, 17.970924377441406
15,3121,29, 34.95904493331909
15,3446,31, 30.964092016220093
15,3668,38, 3.1708226203918457
15,3791,36, 4.524296283721924
15,3348,31, 39.23501706123352
15,3574,31, 35.20716595649719
15,3721,35, 60.073320627212524
