14,2676,27, 47.409403800964355
14,2965,31, 27.421291828155518
14,4490,47, 38.869499921798706
14,2900,32, 2.85794997215271
14,3166,31, 36.85007095336914
14,2641,28, 3.840876579284668
14,3542,35, 33.503889083862305
14,3117,31, 1.869835376739502
14,3763,36, 21.208409547805786
14,3020,31, 16.60184144973755
14,2901,29, 26.604750156402588
14,2139,23, 18.10028862953186
14,2754,32, 8.392560958862305
14,3464,33, 21.272507905960083
14,2772,28, 47.6187789440155
14,2171,20, 23.061267137527466
14,2668,27, 1.5538134574890137
14,3222,34, 31.74738621711731
14,3054,29, 35.99613046646118
14,3326,33, 49.83152174949646
14,3403,36, 31.556458950042725
14,2635,27, 3.788701295852661
14,2187,21, 17.768519163131714
14,3186,34, 2.4611976146698
14,3230,34, 13.403767347335815
14,3422,37, 32.021541595458984
14,2680,28, 1.6887526512145996
14,3152,30, 5.4042558670043945
14,3405,34, 55.34653306007385
14,2965,34, 21.27864670753479
14,2737,28, 1.4921534061431885
14,3599,36, 44.977787017822266
14,2767,29, 18.614531755447388
14,2635,29, 18.874022722244263
14,1928,20, 13.209550380706787
14,3758,37, 20.343925952911377
14,3212,31, 48.248157262802124
14,2364,25, 27.796497344970703
14,3342,35, 25.766252279281616
14,2880,32, 24.165261268615723
14,3082,30, 39.21599721908569
14,2908,28, 26.77548384666443
14,2555,28, 1.7614972591400146
14,3106,31, 24.814483165740967
14,3974,38, 3.0806221961975098
14,3281,37, 48.647929430007935
14,2030,21, 26.65453791618347
14,2605,28, 16.20286512374878
14,2703,27, 24.546245098114014
14,3052,32, 30.92794108390808
14,3168,31, 27.763426065444946
14,3714,39, 28.800015211105347
14,3065,33, 36.464794397354126
14,2457,28, 1.6127216815948486
14,2689,27, 1.6431565284729004
14,3652,36, 34.077067852020264
14,3513,34, 30.62956666946411
14,2873,32, 15.945829153060913
14,3422,35, 39.32681584358215
14,2638,26, 34.22255301475525
14,3712,36, 50.920374393463135
14,3829,39, 6.146215438842773
14,3140,30, 22.296971797943115
14,2840,31, 26.493271350860596
14,2576,27, 1.487407922744751
14,3226,32, 4.52741813659668
14,2674,26, 22.107790231704712
14,2851,30, 33.84078001976013
14,2227,23, 21.178454637527466
14,2109,23, 18.431732416152954
14,3017,31, 26.68475914001465
14,2885,30, 26.276537656784058
14,3365,35, 2.781602144241333
14,3665,38, 26.222336292266846
14,3275,34, 27.12352228164673
14,3534,38, 34.67086958885193
14,3904,40, 27.8748517036438
14,3372,34, 8.03377914428711
14,2855,28, 17.263787031173706
14,2792,29, 22.11468243598938
14,3646,35, 47.12318253517151
14,2897,34, 26.98845338821411
14,3635,38, 25.983994960784912
14,2272,23, 26.322577238082886
14,2490,28, 1.523749828338623
14,3486,35, 49.03534960746765
14,3380,32, 62.293779373168945
14,3194,35, 36.61947059631348
14,2859,27, 34.740599155426025
14,2766,29, 1.828291416168213
14,3004,31, 45.41978669166565
14,1993,21, 17.19748067855835
14,3072,30, 36.38048982620239
14,2018,19, 14.775082349777222
14,3850,38, 33.526761293411255
14,3234,32, 28.901331901550293
14,3244,36, 45.62447953224182
14,3190,32, 2.0816550254821777
14,3341,34, 13.023991346359253
14,3026,30, 25.456595420837402
14,2822,32, 29.9716579914093
14,2578,26, 1.4652729034423828
14,3882,36, 33.7089684009552
14,2586,26, 28.509148120880127
14,3541,37, 24.00718355178833
14,2917,29, 1.556044101715088
14,3538,35, 40.14437675476074
14,2722,27, 19.264258861541748
14,3310,32, 3.55082631111145
14,2652,28, 1.4455432891845703
14,3581,37, 36.614089250564575
14,2910,27, 36.42233061790466
14,4050,44, 24.779991388320923
14,2241,23, 18.453089714050293
14,2973,31, 1.8684666156768799
14,3010,30, 20.171844720840454
14,2442,26, 11.187593936920166
14,3447,36, 3.006417989730835
14,3103,31, 2.0260837078094482
14,3451,35, 2.666215658187866
14,2524,27, 17.82499647140503
14,3347,32, 41.39271378517151
14,2235,27, 1.2610743045806885
14,2768,26, 23.241058111190796
14,2600,27, 30.609325885772705
14,3423,36, 32.33001708984375
14,3023,31, 59.10245704650879
14,3301,34, 4.784808874130249
14,2901,29, 17.89434242248535
14,2909,29, 18.762577295303345
14,3030,31, 4.953648090362549
14,2817,30, 19.277662992477417
14,2997,34, 36.7270941734314
14,3504,36, 2.995784044265747
14,2956,32, 3.126399040222168
14,2631,27, 8.40751051902771
14,4257,40, 26.65070939064026
14,3703,38, 36.57228183746338
14,2492,25, 28.03112244606018
14,2549,26, 19.336464166641235
14,3467,32, 22.74717378616333
14,3287,35, 42.25128984451294
14,2558,26, 16.42925190925598
14,3024,29, 27.75453019142151
14,3916,41, 25.592211484909058
14,2743,27, 1.5168242454528809
14,3608,38, 38.723105669021606
14,3348,33, 5.704782247543335
14,3254,31, 20.995237588882446
14,3342,35, 27.975832223892212
14,4036,42, 16.568522453308105
14,3324,34, 31.869970560073853
14,2642,25, 21.2311909198761
14,2666,26, 33.77739119529724
14,3335,35, 8.31394648551941
14,2716,29, 5.16739559173584
14,3368,33, 33.20279908180237
14,2758,30, 1.6418757438659668
14,3128,33, 18.790164470672607
14,3460,33, 27.258390426635742
14,2885,31, 21.804161548614502
14,4097,41, 18.402069568634033
14,3531,35, 23.711358308792114
14,3076,31, 39.780171632766724
14,3275,33, 17.755431175231934
14,2792,29, 1.5878686904907227
14,3950,39, 20.000258207321167
14,3784,35, 26.135374784469604
14,3087,32, 40.75766062736511
14,2583,25, 12.99260950088501
14,2864,29, 3.416461944580078
14,3226,34, 33.40629529953003
14,2625,25, 20.132088899612427
14,2899,30, 28.073044776916504
14,3044,31, 29.18952441215515
14,3446,35, 3.4648728370666504
14,4123,42, 15.560012102127075
14,2786,29, 1.410358190536499
14,3868,38, 32.46919870376587
14,3267,33, 35.54854464530945
14,3055,35, 8.351768016815186
14,2530,26, 13.4885413646698
14,3357,35, 16.124078512191772
14,4194,40, 14.850661993026733
14,2916,32, 1.5080046653747559
14,3245,33, 2.9262523651123047
14,3376,32, 28.457770347595215
14,3502,36, 27.03922152519226
14,3451,40, 11.923210620880127
14,3889,40, 33.08274006843567
14,3445,36, 21.675398588180542
14,2993,31, 4.446047306060791
14,3116,33, 46.266830921173096
14,3393,35, 6.232732772827148
14,3183,34, 27.825589895248413
14,3175,30, 36.64870595932007
14,3176,32, 22.18566346168518
14,2611,29, 1.5837931632995605
14,3611,36, 3.660421371459961
14,3236,32, 24.03629755973816
